code|name|date|price|ma3|ma5|ma7|ma20|ma50|ma60|ma120|ma200
382480.KQ|G.I.Tech|2022-03-28|4356.68017578125|4327.30908203125|4262.6931640625|4221.014439174107|4069.334924316406|4359.6170703125|4370.386385091146|0.0|0.0
382480.KQ|G.I.Tech|2022-03-29|4288.14794921875|4343.626302083333|4290.10595703125|4246.189522879465|4093.3211303710937|4359.6170703125|4370.712727864583|0.0|0.0
382480.KQ|G.I.Tech|2022-03-30|4337.099609375|4327.309244791667|4321.4349609375|4276.959054129465|4118.286376953125|4357.0716015625|4372.997127278646|0.0|0.0
382480.KQ|G.I.Tech|2022-03-31||2875.08251953125|3473.595703125|3683.9470563616073|3919.0539306640626|4254.665146484375|4302.180680338542|0.0|0.0
382480.KQ|G.I.Tech|2022-04-05|4067.866455078125|2801.6553548177085|3409.958837890625|3667.863037109375|3917.3406372070312|4233.811821289062|4297.85663655599|0.0|0.0
382480.KQ|G.I.Tech|2022-04-06|3999.334228515625|2689.06689453125|3338.4896484375|3633.5970284598216|3906.816064453125|4181.0421484375|4289.290128580729|0.0|0.0
382480.KQ|G.I.Tech|2022-04-07|3823.109130859375|3963.4366048177085|3245.481884765625|3553.1767926897323|3894.3334350585938|4124.747973632812|4276.317997233073|0.0|0.0
382480.KQ|G.I.Tech|2022-04-08|3955.278076171875|3925.9071451822915|3169.117578125|3495.8336356026784|3887.9697509765624|4087.936474609375|4266.364534505208|0.0|0.0
382480.KQ|G.I.Tech|2022-04-11|3872.060546875|3883.4825846354165|3943.5296875|3436.392578125|3875.4871337890627|4052.006103515625|4255.5136311848955|0.0|0.0
382480.KQ|G.I.Tech|2022-04-12|3832.899169921875|3886.7459309895835|3896.53623046875|3364.363943917411|3864.4730590820313|4023.5163525390626|4243.031009928385|0.0|0.0
382480.KQ|G.I.Tech|2022-04-13|3881.850830078125|3862.2701822916665|3873.03955078125|3918.9140625|3864.2282958984374|3993.26435546875|4233.974991861979|0.0|0.0
382480.KQ|G.I.Tech|2022-04-14|3837.794677734375|3850.8482259114585|3875.97666015625|3886.0466657366073|3862.2702392578126|3959.1941455078127|4226.469104003906|0.0|0.0
382480.KQ|G.I.Tech|2022-04-15|3808.423828125|3842.6897786458335|3846.605810546875|3858.773751395089|3858.3541259765625|3931.5855224609377|4215.53661702474|0.0|0.0
382480.KQ|G.I.Tech|2022-04-18|3627.30322265625|3757.840576171875|3797.654345703125|3830.8014787946427|3843.913439941406|3916.8021826171876|4190.652958170573|0.0|0.0
382480.KQ|G.I.Tech|2022-04-19|3602.82763671875|3679.5182291666665|3751.6400390625|3780.451416015625|3818.458703613281|3906.0328662109373|4165.524540201823|4468.41166381836|0.0
382480.KQ|G.I.Tech|2022-04-20|3641.98876953125|3624.0398763020835|3703.667626953125|3747.5840192522323|3794.4724975585937|3894.2845166015627|4115.594055175781|4439.367128499349|0.0
382480.KQ|G.I.Tech|2022-04-21|3568.5615234375|3604.4593098958335|3649.82099609375|3709.8214983258927|3765.3463745117188|3879.6969873046874|4064.4397827148437|4417.706109619141|0.0
382480.KQ|G.I.Tech|2022-04-22|3588.14208984375|3599.5641276041665|3605.7646484375|3667.863106863839|3735.730749511719|3867.2633154296873|4027.644600423177|4396.289845784505|0.0
382480.KQ|G.I.Tech|2022-04-25|3411.916748046875|3522.8734537760415|3562.687353515625|3607.0234026227677|3694.3667724609377|3854.2422216796876|3990.0335611979167|4374.5472412109375|0.0
382480.KQ|G.I.Tech|2022-04-26|3377.65087890625|3459.236572265625|3517.652001953125|3545.4844098772323|3643.94677734375|3839.3609814453125|3958.704630533854|4355.0482421875|0.0
382480.KQ|G.I.Tech|2022-04-27|3323.803955078125|3371.1238606770835|3454.0150390625|3502.127371651786|3592.3029663085936|3825.5566650390624|3924.1938517252606|4335.753204345703|0.0
382480.KQ|G.I.Tech|2022-04-28|3358.070068359375|3353.1749674479165|3411.916748046875|3467.1620047433034|3545.799072265625|3816.745400390625|3887.806599934896|4319.680806477864|0.0
382480.KQ|G.I.Tech|2022-04-29|3426.60205078125|3369.4920247395835|3379.608740234375|3436.3924734933034|3500.2741943359374|3814.3957275390626|3858.4357177734373|4308.9930704752605|0.0
382480.KQ|G.I.Tech|2022-05-03|3446.182861328125|3410.2849934895835|3386.461962890625|3418.9098074776784|3672.5833374023437|3815.7663671875|3843.0975952148438|4296.59203491211|0.0
382480.KQ|G.I.Tech|2022-05-04|3426.60205078125|3433.1289876302085|3396.252197265625|3395.8326590401784|3640.5201171875|3811.2628271484373|3831.186071777344|4285.414784749349|0.0
382480.KQ|G.I.Tech|2022-05-06|3411.916748046875|3428.23388671875|3413.874755859375|3395.8326590401784|3611.1492431640627|3805.09494140625|3817.561246744792|4272.157100423177|0.0
382480.KQ|G.I.Tech|2022-05-10|3323.803955078125|3387.44091796875|3407.021533203125|3388.1402413504466|3586.183984375|3790.311591796875|3801.3256795247394|4260.286366780599|0.0
382480.KQ|G.I.Tech|2022-05-11|3328.699462890625|3354.8067220052085|3387.441015625|3388.839599609375|3554.8550537109377|3773.6681005859373|3786.640242513021|4250.332906087239|0.0
382480.KQ|G.I.Tech|2022-05-12|3152.473876953125|3268.3257649739585|3328.69921875|3359.4687151227677|3518.8757202148436|3756.8287939453126|3771.465283203125|4238.258213297526|0.0
382480.KQ|G.I.Tech|2022-05-13|3152.473876953125|3211.2157389322915|3273.873583984375|3320.307547433036|3484.854455566406|3740.7727099609374|3755.3112996419272|4225.612418619791|0.0
382480.KQ|G.I.Tech|2022-05-16|3407.021728515625|3237.3231608072915|3272.894580078125|3314.7130998883927|3461.113000488281|3733.33208984375|3745.1946655273437|4216.230059814453|0.0
382480.KQ|G.I.Tech|2022-05-17|3563.66650390625|3374.3873697916665|3320.86708984375|3334.2937360491073|3447.406591796875|3728.436943359375|3741.2785522460936|4207.581972249349|0.0
382480.KQ|G.I.Tech|2022-05-18|3529.400390625|3500.029541015625|3361.007275390625|3351.0771135602677|3433.455419921875|3722.2690576171876|3741.033797200521|4198.811505126953|0.0
382480.KQ|G.I.Tech|2022-05-19|3666.464599609375|3586.510498046875|3463.805419921875|3400.028634207589|3435.4134887695313|3715.90537109375|3745.8473592122396|4186.777604166667|0.0
382480.KQ|G.I.Tech|2022-05-20|3593.037109375|3596.3006998697915|3551.91806640625|3437.7911551339284|3434.923962402344|3705.723466796875|3744.8683268229165|4175.0292561848955|0.0
382480.KQ|G.I.Tech|2022-05-23|3651.779052734375|3637.0935872395835|3600.86953125|3509.1204659598216|3435.4134765625|3694.5625341796876|3743.7261271158854|4161.567604573568|0.0
382480.KQ|G.I.Tech|2022-05-24|3617.512939453125|3620.7763671875|3611.638818359375|3575.554617745536|3437.861047363281|3685.45755859375|3736.3018188476562|4149.533703613281|0.0
382480.KQ|G.I.Tech|2022-05-25|3573.456787109375|3614.2495930989585|3620.45009765625|3599.3310546875|3437.1267822265627|3675.2756591796874|3726.5115315755206|4138.030108642578|0.0
382480.KQ|G.I.Tech|2022-05-26|3563.66650390625|3584.8787434895835|3599.890478515625|3599.3310546875|3444.7142700195313|3664.1147314453124|3719.3319864908854|4124.078944905599|0.0
382480.KQ|G.I.Tech|2022-05-27|3583.246826171875|3573.4567057291665|3597.932421875|3607.0234026227677|3454.9940673828123|3654.7160546875|3713.131465657552|4111.6779093424475|0.0
382480.KQ|G.I.Tech|2022-05-30|3666.464599609375|3604.4593098958335|3600.86953125|3607.0234026227677|3472.127099609375|3650.3104248046875|3711.2549967447917|4100.704624430338|0.0
382480.KQ|G.I.Tech|2022-05-31|3686.044921875|3645.2521158854165|3614.575927734375|3620.310232979911|3488.525842285156|3646.49220703125|3709.2153483072916|4091.607810465495|0.0
382480.KQ|G.I.Tech|2022-06-02|3641.98876953125|3664.832763671875|3628.28232421875|3618.91162109375|3499.2951782226564|3641.597060546875|3705.9519165039064|4084.346677652995|0.0
382480.KQ|G.I.Tech|2022-06-03|3690.940185546875|3672.9912923177085|3653.737060546875|3629.4012276785716|3511.5330444335937|3637.093525390625|3701.0567708333333|4079.288362630208|0.0
382480.KQ|G.I.Tech|2022-06-07|3646.8837890625|3659.9375813802085|3666.464453125|3639.890799386161|3522.5471313476564|3627.79275390625|3693.4692952473956|4074.7603556315103|0.0
382480.KQ|G.I.Tech|2022-06-08|3563.66650390625|3633.8301595052085|3645.904833984375|3639.890799386161|3530.134619140625|3616.631826171875|3682.6999755859374|4068.5598388671874|0.0
382480.KQ|G.I.Tech|2022-06-09|3460.8681640625|3557.1394856770835|3600.869482421875|3622.408133370536|3536.987829589844|3602.827509765625|3672.501749674479|4061.3394978841147|0.0
382480.KQ|G.I.Tech|2022-06-10|3416.81201171875|3480.4488932291665|3555.834130859375|3586.743477957589|3541.39345703125|3587.554658203125|3661.4060872395835|4053.8336100260417|0.0
382480.KQ|G.I.Tech|2022-06-13|3186.739990234375|3354.8067220052085|3454.994091796875|3515.4142020089284|3543.1067626953127|3566.5055322265625|3645.823205566406|4043.9209411621096|0.0
382480.KQ|G.I.Tech|2022-06-14|3284.642822265625|3296.06494140625|3382.5458984375|3464.3647809709823|3549.7152099609375|3544.477373046875|3633.0142415364585|4034.1714436848956|0.0
382480.KQ|G.I.Tech|2022-06-15|3103.522705078125|3191.6351725260415|3290.517138671875|3380.447998046875|3534.5402587890626|3519.4142236328125|3619.960518391927|4022.5046813964846|0.0
382480.KQ|G.I.Tech|2022-06-16|3426.60205078125|3271.5891927083335|3283.663916015625|3348.979178292411|3527.6870361328124|3502.1833056640626|3612.454622395833|4013.2039001464846|0.0
382480.KQ|G.I.Tech|2022-06-17|3641.98876953125|3390.7045084635415|3328.699267578125|3360.1680733816966|3533.316455078125|3488.2810888671875|3608.3753336588543|4004.392637125651|0.0
382480.KQ|G.I.Tech|2022-06-20|3534.295654296875|3534.2954915364585|3398.210400390625|3370.65771484375|3526.7080078125|3558.967001953125|3602.0116455078123|3995.3366170247396|0.0
