code|name|date|price|ma3|ma5|ma7|ma20|ma50|ma60|ma120|ma200
204630.KQ|STUDIO SANTA CLAUS|2022-02-10|1808.3333740234375|1822.2222086588542|1821.6666748046875|1829.7619105747767|1687.6666748046875|1926.2833325195313|2079.6805521647134|2368.7638804117837|2317.654163208008
204630.KQ|STUDIO SANTA CLAUS|2022-02-11|1741.6666259765625|1805.5555419921875|1798.3333251953125|1814.2857142857142|1698.5000061035157|1906.45|2056.5555501302083|2361.749991861979|2314.2999963378907
204630.KQ|STUDIO SANTA CLAUS|2022-02-14|1641.6666259765625|1730.5555419921875|1769.9999755859376|1784.5238037109375|1703.3333374023437|1887.0333325195313|2033.916660563151|2354.354157511393|2310.154163208008
204630.KQ|STUDIO SANTA CLAUS|2022-02-15|1583.3333740234375|1655.5555419921875|1728.3333251953125|1745.2380894252233|1707.0833374023437|1867.7833349609375|2013.0138834635416|2346.888879394531|2305.8416638183594
204630.KQ|STUDIO SANTA CLAUS|2022-02-16|1700.0|1641.6666666666667|1695.0|1733.3333217075892|1718.6666687011718|1850.366669921875|1993.0138834635416|2340.7777689615887|2301.945830078125
204630.KQ|STUDIO SANTA CLAUS|2022-02-17|1716.6666259765625|1666.6666666666667|1676.666650390625|1722.6190359933037|1734.5|1832.8666674804688|1975.4444396972656|2335.0833241780597|2298.154163208008
204630.KQ|STUDIO SANTA CLAUS|2022-02-18|1675.0|1697.2222086588542|1663.3333251953125|1695.2380894252233|1746.9166687011718|1815.7833325195313|1959.4722188313801|2328.5555470784507|2294.1958294677734
204630.KQ|STUDIO SANTA CLAUS|2022-02-21|1783.3333740234375|1725.0|1691.6666748046875|1691.6666608537946|1760.8333374023437|1801.2833349609375|1943.4305541992187|2323.1388814290362|2291.133330078125
204630.KQ|STUDIO SANTA CLAUS|2022-02-22|1775.0|1744.4444580078125|1730.0|1696.4285714285713|1768.3333374023437|1784.95|1928.4305541992187|2316.4722147623697|2288.195830078125
204630.KQ|STUDIO SANTA CLAUS|2022-02-23|1783.3333740234375|1780.5555826822917|1746.6666748046875|1716.6666782924108|1769.1666748046875|1771.1166674804688|1911.6249979654947|2310.4999928792317|2285.174996948242
204630.KQ|STUDIO SANTA CLAUS|2022-02-24|1666.6666259765625|1741.6666666666667|1736.6666748046875|1728.5714285714287|1765.8333374023437|1756.8666650390626|1889.6805541992187|2303.0347147623697|2281.7999963378907
204630.KQ|STUDIO SANTA CLAUS|2022-02-25|1716.6666259765625|1722.2222086588542|1745.0|1730.9523751395088|1765.4166687011718|1743.6166625976562|1872.7361104329427|2296.5416595458983|2279.174995727539
204630.KQ|STUDIO SANTA CLAUS|2022-02-28|1775.0|1719.4444173177083|1743.3333251953125|1739.2857142857142|1760.0|1733.3666625976562|1858.7777770996095|2290.5347157796223|2276.9458294677734
204630.KQ|STUDIO SANTA CLAUS|2022-03-02|1758.3333740234375|1750.0|1740.0|1751.1904820033483|1756.25|1725.8666650390626|1845.6527791341146|2284.5277709960938|2274.570830078125
204630.KQ|STUDIO SANTA CLAUS|2022-03-03|1791.6666259765625|1775.0|1741.666650390625|1752.3809465680804|1753.3333312988282|1722.3666650390626|1832.6666687011718|2279.3541595458983|2272.0708294677734
204630.KQ|STUDIO SANTA CLAUS|2022-03-04|1741.6666259765625|1763.8888753255208|1756.666650390625|1747.6190359933037|1747.9166625976563|1717.283330078125|1818.5|2273.3819376627603|2269.279162597656
204630.KQ|STUDIO SANTA CLAUS|2022-03-07|1661.6666259765625|1731.6666259765625|1745.666650390625|1730.238071986607|1738.0833251953125|1712.0999951171875|1804.0416646321614|2265.6319366455077|2266.4208294677733
204630.KQ|STUDIO SANTA CLAUS|2022-03-08|1591.6666259765625|1664.9999593098958|1708.9999755859376|1719.5237862723213|1728.4999877929688|1704.3499951171875|1788.7638875325522|2258.8958251953127|2263.233328857422
204630.KQ|STUDIO SANTA CLAUS|2022-03-10|1578.3333740234375|1610.5555419921875|1672.9999755859376|1699.7618931361608|1717.8333251953125|1697.1666625976563|1771.8749979654947|2252.0138804117837|2260.3958294677736
204630.KQ|STUDIO SANTA CLAUS|2022-03-11|1725.0|1631.6666666666667|1659.666650390625|1692.6190359933037|1710.7499938964843|1692.083330078125|1759.3749979654947|2244.5138804117837|2258.416663208008
204630.KQ|STUDIO SANTA CLAUS|2022-03-14|1775.0|1692.7777913411458|1666.3333251953125|1694.9999825613838|1709.0833251953125|1688.4999975585938|1749.3055521647136|2237.9861033121747|2256.729163208008
204630.KQ|STUDIO SANTA CLAUS|2022-03-15|1825.0|1775.0|1699.0|1699.7618931361608|1713.2499938964843|1685.583330078125|1740.0694396972656|2232.083326212565|2255.6249963378905
204630.KQ|STUDIO SANTA CLAUS|2022-03-16|1883.3333740234375|1827.7777913411458|1757.333349609375|1720.0|1725.3333312988282|1684.1666650390625|1733.3333292643229|2227.5694376627603|2254.833330078125
204630.KQ|STUDIO SANTA CLAUS|2022-03-17|1858.3333740234375|1855.5555826822917|1813.333349609375|1748.095249720982|1739.0833312988282|1684.5|1728.7499979654947|2221.944438680013|2254.145830078125
204630.KQ|STUDIO SANTA CLAUS|2022-03-18|1816.6666259765625|1852.7777913411458|1831.6666748046875|1780.2381068638392|1744.9166625976563|1684.6666650390625|1726.2499979654947|2216.2152709960938|2252.791663208008
204630.KQ|STUDIO SANTA CLAUS|2022-03-21|1750.0|1808.3333333333333|1826.6666748046875|1804.7619105747767|1746.5833312988282|1719.6666650390625|1722.1527750651042|2209.2708272298178|2251.291663208008
204630.KQ|STUDIO SANTA CLAUS|2022-03-22|1791.6666259765625|1786.111083984375|1820.0|1814.2857142857142|1752.4166625976563|1716.1666650390625|1719.9999959309896|2201.8055491129558|2249.3749963378905
204630.KQ|STUDIO SANTA CLAUS|2022-03-23|1643.3333740234375|1728.3333333333333|1772.0|1795.4761962890625|1745.4166625976563|1712.0333325195313|1714.4027750651042|2193.0694376627603|2247.508330078125
204630.KQ|STUDIO SANTA CLAUS|2022-03-24|1800.0|1745.0|1760.3333251953125|1791.9047677176338|1746.6666625976563|1712.7|1712.1111083984374|2186.6111043294272|2246.133330078125
204630.KQ|STUDIO SANTA CLAUS|2022-03-25|1750.0|1731.1111246744792|1747.0|1772.857142857143|1744.9999938964843|1713.8666674804688|1708.2916646321614|2179.7708272298178|2244.737496948242
204630.KQ|STUDIO SANTA CLAUS|2022-03-28|1683.3333740234375|1744.4444580078125|1733.6666748046875|1747.857142857143|1745.8333312988282|1714.7333349609376|1703.7777770996095|2173.17360534668|2242.7999975585935
204630.KQ|STUDIO SANTA CLAUS|2022-03-29|1741.6666259765625|1725.0|1723.6666748046875|1737.142857142857|1747.0833312988282|1719.0666674804688|1699.9583312988282|2167.7916605631513|2241.1958306884767
204630.KQ|STUDIO SANTA CLAUS|2022-03-30|1700.0|1708.3333333333333|1735.0|1730.0|1743.3333312988282|1722.1666674804687|1695.7222208658854|2163.347216796875|2239.3208306884767
204630.KQ|STUDIO SANTA CLAUS|2022-03-31|1808.3333740234375|1750.0|1736.6666748046875|1732.3809640066963|1745.8333312988282|1728.1666674804687|1695.1666666666667|2158.694438680013|2238.1749975585935
204630.KQ|STUDIO SANTA CLAUS|2022-04-01|1833.3333740234375|1780.5555826822917|1753.333349609375|1759.5238211495537|1747.9166687011718|1735.4666674804687|1695.5833333333333|2155.1180501302083|2237.1749975585935
204630.KQ|STUDIO SANTA CLAUS|2022-04-04|2291.666748046875|1977.77783203125|1875.0000244140624|1829.761928013393|1775.4166748046875|1753.3000024414061|1733.7777791341146|2155.708329264323|2238.904164428711
204630.KQ|STUDIO SANTA CLAUS|2022-04-05|2233.333251953125|2119.4444580078125|1973.333349609375|1898.809535435268|1804.0000061035157|1769.4333349609376|1738.2222229003905|2156.2291625976563|2240.6749975585935
204630.KQ|STUDIO SANTA CLAUS|2022-04-06|2291.666748046875|2272.2222493489585|2091.66669921875|1985.7143031529017|1839.0000122070312|1785.166669921875|1745.5833353678386|2157.6527750651044|2242.5499981689454
204630.KQ|STUDIO SANTA CLAUS|2022-04-07|2141.666748046875|2222.2222493489585|2158.3333740234375|2042.857177734375|1867.166680908203|1795.5000048828124|1751.8333374023437|2157.0972208658854|2243.799998779297
204630.KQ|STUDIO SANTA CLAUS|2022-04-08|2141.666748046875|2191.666748046875|2220.000048828125|2105.9524274553573|1888.000018310547|1803.0000073242188|1759.333339436849|2153.763887532552|2245.029165649414
204630.KQ|STUDIO SANTA CLAUS|2022-04-11|2033.3333740234375|2105.555623372396|2168.3333740234375|2138.095284598214|1900.9166870117188|1809.0000073242188|1765.888895670573|2148.972221883138|2245.654165649414
204630.KQ|STUDIO SANTA CLAUS|2022-04-12|2091.666748046875|2088.888956705729|2140.0000732421877|2175.0000523158483|1914.2500244140624|1816.3333422851563|1775.333341471354|2144.0763885498045|2246.5499993896483
204630.KQ|STUDIO SANTA CLAUS|2022-04-13|2058.333251953125|2061.111124674479|2093.3333740234375|2141.6666957310267|1923.000018310547|1819.83333984375|1783.888895670573|2139.7013885498045|2247.2583325195315
204630.KQ|STUDIO SANTA CLAUS|2022-04-14|2016.6666259765625|2055.5555419921875|2068.333349609375|2110.7143205915177|1930.916680908203|1823.5000048828124|1792.3611165364584|2133.5902770996095|2248.216665649414
204630.KQ|STUDIO SANTA CLAUS|2022-04-15|2016.6666259765625|2030.5555013020833|2043.3333251953125|2071.4285888671875|1940.916680908203|1826.8333374023437|1801.5000040690104|2127.8263885498045|2249.1333319091796
204630.KQ|STUDIO SANTA CLAUS|2022-04-18|1983.3333740234375|2005.5555419921875|2033.3333251953125|2048.8095354352677|1952.583349609375|1829.5000048828124|1811.222226969401|2118.6597229003905|2249.8833319091796
204630.KQ|STUDIO SANTA CLAUS|2022-04-19|2108.333251953125|2036.111083984375|2036.6666259765625|2044.047607421875|1968.416680908203|1834.5000024414062|1822.5833374023437|2112.618056233724|2251.258331298828
204630.KQ|STUDIO SANTA CLAUS|2022-04-20|2216.666748046875|2102.777791341146|2068.3333251953127|2070.2380894252233|1997.083349609375|1843.166669921875|1834.4444498697917|2105.7083353678386|2253.2166650390627
204630.KQ|STUDIO SANTA CLAUS|2022-04-21|2141.666748046875|2155.5555826822915|2093.333349609375|2077.38094656808|2014.1666870117188|1850.1666723632814|1843.0555623372395|2097.687502034505|2254.674998779297
204630.KQ|STUDIO SANTA CLAUS|2022-04-22|2150.0|2169.4444986979165|2120.0000244140624|2090.4761962890625|2034.1666870117188|1855.83333984375|1849.4444519042968|2089.875002034505|2256.174998779297
204630.KQ|STUDIO SANTA CLAUS|2022-04-25|2050.0|2113.888916015625|2133.333349609375|2095.238106863839|2052.5000183105467|1860.6666723632814|1854.7222290039062|2085.673612467448|2256.987498779297
204630.KQ|STUDIO SANTA CLAUS|2022-04-26|2041.6666259765625|2080.5555419921875|2120.0000244140624|2098.8095354352677|2067.5000183105467|1866.6666723632814|1860.0000061035157|2080.5694447835285|2257.2791650390627
204630.KQ|STUDIO SANTA CLAUS|2022-04-27|1900.0|1997.2222086588542|2056.6666748046873|2086.904767717634|2077.5000183105467|1871.83333984375|1860.277783203125|2073.347221883138|2256.7999981689454
204630.KQ|STUDIO SANTA CLAUS|2022-04-28|1875.0|1938.8888753255208|2003.3333251953125|2053.571446010045|2080.833349609375|1877.6666723632814|1860.972226969401|2059.0069447835285|2256.1749981689454
204630.KQ|STUDIO SANTA CLAUS|2022-04-29|1900.0|1891.6666666666667|1953.3333251953125|2008.3333391462054|2084.166680908203|1881.6666723632814|1861.8055603027344|2043.1388885498047|2255.4874981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-02|1983.3333740234375|1919.4444580078125|1940.0|1985.7142857142858|2068.7500122070314|1887.0000073242188|1864.027783203125|2027.375|2254.7166650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-03|1983.3333740234375|1955.5555826822917|1928.333349609375|1961.9047677176338|2056.2500183105467|1893.1666748046875|1866.1111165364584|2015.2569447835288|2254.0499981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-04|1908.3333740234375|1958.3333740234375|1930.0000244140624|1941.6666782924108|2037.083349609375|1895.6666748046875|1868.1944498697917|2003.8333333333333|2252.7791650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-06|1925.0|1938.888916015625|1940.0000244140624|1925.0000174386162|2026.2500122070312|1898.6666748046875|1870.4166727701822|1995.2222229003905|2251.5916650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-10|1766.6666259765625|1866.6666666666667|1913.333349609375|1905.952392578125|2007.5000061035157|1898.33333984375|1868.7500061035157|1985.0486114501953|2250.2374981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-11|1966.6666259765625|1886.111083984375|1910.0|1919.0476248604912|2004.1666687011718|1904.33333984375|1871.3888936360677|1975.5347229003905|2247.9249975585935
204630.KQ|STUDIO SANTA CLAUS|2022-05-12|1883.3333740234375|1872.2222086588542|1890.0|1916.6666782924108|1993.75|1907.6666748046875|1873.7500061035157|1965.152778116862|2243.6749981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-13|2050.0|1966.6666666666667|1918.3333251953125|1926.1904820033483|1993.3333374023437|1913.1666748046875|1880.5555623372395|1957.2361114501953|2239.8208319091796
204630.KQ|STUDIO SANTA CLAUS|2022-05-16|2075.0|2002.7777913411458|1948.3333251953125|1939.2857142857142|1996.2500061035157|1919.5000073242188|1888.7500061035157|1950.8819447835288|2235.9458319091796
204630.KQ|STUDIO SANTA CLAUS|2022-05-17|1925.0|2016.6666666666667|1980.0|1941.6666608537946|1991.6666748046875|1922.1666748046875|1892.5000061035157|1942.7569447835288|2231.5499981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-18|1808.3333740234375|1936.1111246744792|1948.333349609375|1925.0|1982.9166748046875|1923.500009765625|1894.0277852376303|1934.7361124674478|2226.0916650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-19|1708.3333740234375|1813.888916015625|1913.333349609375|1916.6666782924108|1962.916680908203|1924.4333447265626|1894.583341471354|1927.027780151367|2220.529165649414
204630.KQ|STUDIO SANTA CLAUS|2022-05-20|1741.6666259765625|1752.7777913411458|1851.6666748046875|1884.5238211495537|1939.1666748046875|1927.4333447265626|1893.888895670573|1918.6597249348958|2215.0916650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-23|1775.0|1741.6666666666667|1791.6666748046875|1869.0476248604912|1920.8333374023437|1931.3666772460938|1893.888895670573|1911.1597249348958|2210.424998779297
204630.KQ|STUDIO SANTA CLAUS|2022-05-24|1700.0|1738.8888753255208|1746.6666748046875|1819.0476248604912|1898.3333374023437|1930.8666772460938|1892.5000061035157|1902.0625020345053|2205.049998779297
204630.KQ|STUDIO SANTA CLAUS|2022-05-25|1700.0|1725.0|1725.0|1765.4761962890625|1880.8333374023437|1929.3666772460938|1893.0555623372395|1891.368058268229|2200.2166650390627
204630.KQ|STUDIO SANTA CLAUS|2022-05-26|1725.0|1708.3333333333333|1728.3333251953125|1736.9047677176338|1865.0000061035157|1927.3666772460938|1893.1944519042968|1882.9652811686199|2195.633331298828
204630.KQ|STUDIO SANTA CLAUS|2022-05-27|1733.3333740234375|1719.4444580078125|1726.6666748046875|1726.1904820033483|1856.6666748046875|1924.3666772460938|1892.5000081380208|1875.6388926188151|2191.7999981689454
204630.KQ|STUDIO SANTA CLAUS|2022-05-30|1741.6666259765625|1733.3333333333333|1720.0|1730.9523751395088|1850.0000061035157|1922.0333422851563|1892.2222290039062|1868.9375040690104|2188.1124975585935
204630.KQ|STUDIO SANTA CLAUS|2022-05-31|1750.0|1741.6666666666667|1730.0|1732.142857142857|1842.5000061035157|1920.700009765625|1891.5277852376303|1862.097226969401|2184.4666638183594
204630.KQ|STUDIO SANTA CLAUS|2022-06-02|1691.6666259765625|1727.7777506510417|1728.3333251953125|1720.2380894252233|1827.9166687011718|1919.5333422851563|1890.6944519042968|1854.5972259521484|2181.1958306884767
204630.KQ|STUDIO SANTA CLAUS|2022-06-03|1683.3333740234375|1708.3333333333333|1720.0|1717.857142857143|1812.9166687011718|1917.3666772460938|1891.0555643717448|1847.5486145019531|2177.9249975585935
204630.KQ|STUDIO SANTA CLAUS|2022-06-07|1675.0|1683.3333333333333|1708.3333251953125|1714.2857142857142|1801.25|1918.000009765625|1892.444453938802|1840.6041707356771|2174.5499975585935
204630.KQ|STUDIO SANTA CLAUS|2022-06-08|1633.3333740234375|1663.888916015625|1686.6666748046875|1701.1904820033483|1786.6666687011718|1914.6666772460937|1893.3611206054688|1832.6180592854819|2169.7583306884767
204630.KQ|STUDIO SANTA CLAUS|2022-06-09|1601.6666259765625|1636.6666666666667|1657.0|1682.3809465680804|1778.4166687011718|1911.700009765625|1891.3055643717448|1825.3402811686199|2164.3916638183596
204630.KQ|STUDIO SANTA CLAUS|2022-06-10|1605.0|1613.3333333333333|1639.6666748046875|1662.857142857143|1760.3333374023437|1910.1333422851562|1888.4722310384116|1818.8888916015626|2158.708330078125
204630.KQ|STUDIO SANTA CLAUS|2022-06-13|1503.3333740234375|1570.0|1603.6666748046875|1627.6190534319196|1741.3333374023437|1905.3666772460938|1883.1111206054688|1811.590280151367|2153.3083306884764
204630.KQ|STUDIO SANTA CLAUS|2022-06-14|1500.0|1536.1111246744792|1568.6666748046875|1600.2381068638392|1713.8333374023437|1901.3666772460938|1876.7222310384116|1805.027780151367|2148.1624969482423
204630.KQ|STUDIO SANTA CLAUS|2022-06-15|1408.3333740234375|1470.5555826822917|1523.6666748046875|1560.952392578125|1680.5000061035157|1893.3666772460938|1869.2222310384116|1798.9861145019531|2142.808330078125
204630.KQ|STUDIO SANTA CLAUS|2022-06-16|1400.0|1436.1111246744792|1483.333349609375|1521.6666782924108|1654.2500061035157|1884.700009765625|1862.2777872721354|1794.2638926188151|2137.6416638183596
204630.KQ|STUDIO SANTA CLAUS|2022-06-17|1366.6666259765625|1391.6666666666667|1435.6666748046875|1483.5714285714287|1632.1666687011718|1866.2000073242189|1855.888897705078|1789.0208363850911|2132.4749969482423
204630.KQ|STUDIO SANTA CLAUS|2022-06-20|1281.6666259765625|1349.4444173177083|1391.3333251953125|1437.857142857143|1610.8333312988282|1847.1666748046875|1847.388897705078|1783.6944468180338|2126.5916638183594
204630.KQ|STUDIO SANTA CLAUS|2022-06-21|1295.0|1314.4444173177083|1350.3333251953125|1393.5714285714287|1588.5|1827.23333984375|1841.583341471354|1777.993058268229|2120.899997558594
204630.KQ|STUDIO SANTA CLAUS|2022-06-22|1178.3333740234375|1251.6666666666667|1304.3333251953125|1347.142857142857|1558.6666687011718|1807.9666723632813|1831.2222310384116|1771.6666697184244|2113.916664428711
204630.KQ|STUDIO SANTA CLAUS|2022-06-23|1100.0|1191.1111246744792|1244.3333251953125|1290.0|1528.6666687011718|1787.1333374023438|1820.388897705078|1764.3402811686199|2106.916664428711
204630.KQ|STUDIO SANTA CLAUS|2022-06-24|1135.0|1137.7777913411458|1198.0|1250.9523751395088|1500.4166687011718|1769.166669921875|1811.2500081380208|1757.5138926188151|2099.779164428711
204630.KQ|STUDIO SANTA CLAUS|2022-06-27|1191.6666259765625|1142.2222086588542|1180.0|1221.190464564732|1473.75|1751.1666674804687|1802.083341471354|1751.0208363850911|2093.258331298828
204630.KQ|STUDIO SANTA CLAUS|2022-06-28|1178.3333740234375|1168.3333333333333|1156.6666748046875|1194.2857142857142|1446.0|1733.566669921875|1793.388897705078|1744.5555592854819|2086.6708319091795
204630.KQ|STUDIO SANTA CLAUS|2022-06-29|1178.3333740234375|1182.7777913411458|1156.6666748046875|1179.5238211495537|1417.8333374023437|1716.8000048828126|1782.888897705078|1739.0277821858724|2080.1666650390625
204630.KQ|STUDIO SANTA CLAUS|2022-06-30|1135.0|1163.888916015625|1163.6666748046875|1156.6666782924108|1387.0833374023437|1699.1666723632814|1771.2500081380208|1733.4166707356771|2073.7791650390627
204630.KQ|STUDIO SANTA CLAUS|2022-07-01|1110.0|1141.1111246744792|1158.6666748046875|1146.9047677176338|1358.0000061035157|1681.7000048828124|1751.5555623372395|1742.6666707356771|2067.037498779297
204630.KQ|STUDIO SANTA CLAUS|2022-07-04|1086.6666259765625|1110.5555419921875|1137.6666748046875|1145.0|1328.1666687011718|1661.2666723632813|1732.4444519042968|1735.3333374023437|2059.5124981689455
204630.KQ|STUDIO SANTA CLAUS|2022-07-05|1120.0|1105.5555419921875|1126.0|1142.857142857143|1300.4166687011718|1639.3333374023437|1712.9166727701822|1729.2500040690104|2053.1124981689454
204630.KQ|STUDIO SANTA CLAUS|2022-07-06|1125.0|1110.5555419921875|1115.3333251953125|1133.3333391462054|1275.0|1619.0000024414062|1695.972226969401|1723.9027821858724|2046.7166644287108
204630.KQ|STUDIO SANTA CLAUS|2022-07-07|1138.3333740234375|1127.7777913411458|1116.0|1127.6190534319196|1251.8333374023437|1598.766669921875|1679.2500040690104|1719.2916717529297|2039.2833312988282
204630.KQ|STUDIO SANTA CLAUS|2022-07-08|1190.0|1151.1111246744792|1132.0|1129.2857142857142|1231.0833374023437|1581.566669921875|1665.1944478352864|1715.5416717529297|2032.4416650390624
204630.KQ|STUDIO SANTA CLAUS|2022-07-11|1291.6666259765625|1206.6666666666667|1173.0|1151.6666608537946|1220.5|1566.566669921875|1651.8611124674478|1713.597226969401|2026.2333319091797
204630.KQ|STUDIO SANTA CLAUS|2022-07-12|1298.3333740234375|1260.0|1208.6666748046875|1178.5714285714287|1210.4166687011718|1554.5333374023437|1639.1944478352864|1711.5416717529297|2020.5999987792968
204630.KQ|STUDIO SANTA CLAUS|2022-07-13|1353.3333740234375|1314.4444580078125|1254.333349609375|1216.6666782924108|1207.6666687011718|1544.1000048828125|1628.1388936360677|1710.250005086263|2014.6999993896484
204630.KQ|STUDIO SANTA CLAUS|2022-07-14|1345.0|1332.2222493489583|1295.6666748046875|1248.809535435268|1204.9166687011718|1533.0000048828124|1616.9444498697917|1709.222226969401|2008.9041656494142
204630.KQ|STUDIO SANTA CLAUS|2022-07-15|1311.6666259765625|1336.6666666666667|1320.0|1275.4761962890625|1202.1666687011718|1519.566669921875|1605.7500040690104|1708.4861155192057|2002.5458325195314
204630.KQ|STUDIO SANTA CLAUS|2022-07-18|1288.3333740234375|1315.0|1319.333349609375|1296.9047677176338|1202.5000061035157|1505.666669921875|1592.083339436849|1707.3333384195964|1995.5499993896485
204630.KQ|STUDIO SANTA CLAUS|2022-07-19|1428.3333740234375|1342.7777913411458|1345.333349609375|1330.952392578125|1209.1666748046875|1496.066669921875|1578.9444498697917|1706.6944498697917|1989.2333325195314
204630.KQ|STUDIO SANTA CLAUS|2022-07-20|1411.6666259765625|1376.1111246744792|1357.0|1348.095249720982|1220.8333374023437|1485.8000024414061|1566.7777811686199|1704.9166717529297|1983.416665649414
204630.KQ|STUDIO SANTA CLAUS|2022-07-21|1413.3333740234375|1417.7777913411458|1370.6666748046875|1364.5238211495537|1236.5000061035157|1478.7333374023438|1554.5000040690104|1701.9722279866537|1977.6291662597657
204630.KQ|STUDIO SANTA CLAUS|2022-07-22|1360.0|1395.0|1380.333349609375|1365.4761962890625|1247.7500061035157|1466.6000048828125|1543.0000040690104|1698.8611165364584|1972.0541662597657
204630.KQ|STUDIO SANTA CLAUS|2022-07-25|1716.6666259765625|1496.6666666666667|1466.0|1418.5714285714287|1274.0000061035157|1463.266669921875|1537.5833374023437|1698.7916717529297|1968.6999993896484
204630.KQ|STUDIO SANTA CLAUS|2022-07-26|1583.3333740234375|1553.3333333333333|1497.0|1457.3809640066963|1294.2500061035157|1453.9333374023438|1532.3055603027344|1696.2916717529297|1965.45
204630.KQ|STUDIO SANTA CLAUS|2022-07-27|1691.6666259765625|1663.8888753255208|1553.0|1515.0|1319.9166687011718|1446.266669921875|1529.2500040690104|1695.1111155192057|1962.0749993896484
204630.KQ|STUDIO SANTA CLAUS|2022-07-28|1691.6666259765625|1655.5555419921875|1608.666650390625|1552.6190359933037|1347.75|1441.6000024414063|1525.7777811686199|1693.7916707356771|1959.2208325195313
204630.KQ|STUDIO SANTA CLAUS|2022-07-29|1783.3333740234375|1722.2222086588542|1693.3333251953125|1605.7142857142858|1381.4166687011718|1441.1000024414063|1522.4444478352864|1693.2361155192057|1957.0333331298827
204630.KQ|STUDIO SANTA CLAUS|2022-08-01|2000.0|1825.0|1750.0|1689.5238037109375|1427.0833374023437|1446.9333349609376|1522.7222249348958|1694.4166707356771|1956.1791668701171
204630.KQ|STUDIO SANTA CLAUS|2022-08-02|1966.6666259765625|1916.6666666666667|1826.666650390625|1776.190464564732|1469.4166687011718|1451.4333349609376|1523.6944458007813|1695.9444478352864|1955.4083337402344
204630.KQ|STUDIO SANTA CLAUS|2022-08-03|1833.3333740234375|1933.3333333333333|1855.0|1792.857142857143|1504.8333374023437|1452.6000024414063|1522.1666687011718|1696.2916707356771|1953.5333343505858
204630.KQ|STUDIO SANTA CLAUS|2022-08-04|1750.0|1850.0|1866.6666748046875|1816.6666608537946|1535.4166687011718|1453.6000024414063|1521.8888916015626|1695.3194488525392|1949.5750006103515
204630.KQ|STUDIO SANTA CLAUS|2022-08-05|1825.0|1802.7777913411458|1875.0|1835.7142857142858|1567.1666687011718|1456.1000024414063|1519.5277811686199|1695.4583374023437|1945.6583343505858
204630.KQ|STUDIO SANTA CLAUS|2022-08-08|1661.6666259765625|1745.5555419921875|1807.3333251953125|1831.4285714285713|1585.6666687011718|1454.8333349609375|1515.8333353678386|1694.7916707356771|1940.5708337402343
204630.KQ|STUDIO SANTA CLAUS|2022-08-09|1540.0|1675.5555419921875|1722.0|1796.6666608537946|1597.75|1450.9666674804687|1507.3333353678386|1693.9444488525392|1935.3541674804687
204630.KQ|STUDIO SANTA CLAUS|2022-08-10|1508.3333740234375|1570.0|1657.0|1726.4285714285713|1605.5|1446.3000024414061|1497.8888916015626|1693.3194488525392|1929.145834350586
204630.KQ|STUDIO SANTA CLAUS|2022-08-11|1545.0|1531.1111246744792|1616.0|1666.1904820033483|1615.5|1442.2000024414062|1491.555558268229|1692.0277821858724|1923.3291680908203
204630.KQ|STUDIO SANTA CLAUS|2022-08-12|1491.6666259765625|1515.0|1549.3333251953125|1617.3809465680804|1624.5|1438.2000024414062|1486.2777791341146|1690.1527821858724|1915.3708349609376
204630.KQ|STUDIO SANTA CLAUS|2022-08-16|1498.3333740234375|1511.6666666666667|1516.6666748046875|1581.4285714285713|1635.0|1434.5000024414062|1482.7777791341146|1688.6805603027344|1908.695835571289
204630.KQ|STUDIO SANTA CLAUS|2022-08-17|1580.0|1523.3333333333333|1524.6666748046875|1546.4285714285713|1642.5833312988282|1432.6000024414063|1480.0833353678386|1686.9861155192057|1901.3666693115235
204630.KQ|STUDIO SANTA CLAUS|2022-08-18|1506.6666259765625|1528.3333333333333|1524.3333251953125|1524.2857142857142|1647.3333312988282|1430.0666674804688|1475.6111124674478|1684.7500040690104|1893.379168701172
204630.KQ|STUDIO SANTA CLAUS|2022-08-19|1466.6666259765625|1517.7777506510417|1508.666650390625|1513.8095179966517|1649.9999938964843|1427.3666674804688|1471.7222229003905|1682.1111145019531|1885.2750018310546
204630.KQ|STUDIO SANTA CLAUS|2022-08-22|1383.3333740234375|1452.2222086588542|1487.0|1495.9523751395088|1651.1666625976563|1422.9333349609376|1466.4444458007813|1679.7500040690104|1879.4208349609376
204630.KQ|STUDIO SANTA CLAUS|2022-08-23|1341.6666259765625|1397.2222086588542|1455.666650390625|1466.904750279018|1632.4166625976563|1419.7|1460.055556233724|1676.6250040690104|1872.858334350586
204630.KQ|STUDIO SANTA CLAUS|2022-08-24|1338.3333740234375|1354.4444580078125|1407.3333251953125|1445.0|1620.1666625976563|1416.4666674804687|1453.4722229003905|1672.9861155192057|1865.7166674804687
