code|name|date|stage|price|ema5|ema12|ema20|ema26|ema40|macd|macd_5_20|macd_5_40|macd_20_40|signal|signal_5_20|signal_5_40|signal_20_40
NVDA|NVIDIA Corporation|2023-03-17|0.0|257.16754150390625|247.977420372592260958345365|240.3401053839914421182325842|234.1665277014955887844795179|229.6387599453907007411797623|219.5834811707161086213355238|10.7013454386007413770528219|13.8108926710966721738658471|28.3939392018761523370098412|14.5830465307794801631439941|9.932571491247161845738702479|10.23489780652473827726965327|24.44440099425868034038448453|14.20950318773394206311483125
NVDA|NVIDIA Corporation|2023-03-20|0.0|258.9169616699219|251.6239341383688073055635767|243.1980832741345894846583405|236.5237118889647612811957543|231.8075156286893080936849651|221.5021875365310252739533031|11.3905676454452813909733754|15.1002222494040460243678224|30.1217466018377820316102736|15.0215243524337360072424512|10.22417072208678575478563706|11.2079626951005998266892871|25.57987011577450067862964234|14.37190742067390085194035524
NVDA|NVIDIA Corporation|2023-03-21|0.0|261.9059753417969|255.0512812061781715370423845|246.0762205153134064870185958|238.9410703130440125877485396|234.0370311629935741608194121|223.4731040148366776996141176|12.0391893523198323261991837|16.1102108931341589492938449|31.5781771913414938374282669|15.4679662982073348881344220|10.58717444813339506906834639|12.18841233470731165121019866|26.77953153088789931038936725|14.59111919618058765917916859
NVDA|NVIDIA Corporation|2023-03-22|0.0|264.59515380859375|258.232572073650031024694923|248.9252871758180747197849657|241.3843163602392256746296310|236.3005958034084020007587149|225.4790576633126324459744045|12.6246913724096727190262508|16.8482557134108053500652920|32.7535144103373985787205185|15.9052586969265932286552265|10.99467783298865059905992727|13.12038101044801039098121733|27.9743281067777991640555975|14.85394709632978877307438017
NVDA|NVIDIA Corporation|2023-03-23|0.0|271.82281494140625|262.7626530295687706831299487|252.4479837551393324552026633|244.2832209870170375151410947|238.9318712951119462969988101|227.7397287500489064730000433|13.5161124600273861582038532|18.4794320425517331679888540|35.0229242795198642101299054|16.5434922369681310421410514|11.49896475839639771088871246|14.19219121686875494638274466|29.38404734132621217327045908|15.19185612445745722688771442
NVDA|NVIDIA Corporation|2023-03-24|0.0|267.7041320800781|264.4098127130718804554199658|254.7950834974376043851714843|246.5137839482609482279848000|241.0631498717761058305544538|229.6892118393186232304146753|13.7319336256614985546170305|17.8960287648109322274351658|34.7206008737532572250052905|16.8245721089423249975701247|11.94555853184941787963437607|14.93295872645719040259322889|30.45135804781162118361742536|15.51839932135443078102419648
NVDA|NVIDIA Corporation|2023-03-27|0.0|265.2249450683594|264.6815234981677203036133105|256.3996775852717267874527944|248.2957992930322293491291048|242.8529124789304239171800498|231.4226622407352464874676180|13.5467651063413028702727446|16.3857242051354909544842057|33.2588612574324738161456925|16.8731370522969828616614868|12.26579984674779487776204978|15.22351182219285051297142425|31.01285868973579171012307879|15.78934686754294119715165454
NVDA|NVIDIA Corporation|2023-03-28|0.0|264.01531982421875|264.4594556068513968690755403|257.5713148528020380509215952|249.7928964864785646492120472|244.4204982082110406640556017|233.0125479765149295856399293|13.1508166445909973868659935|14.6665591203728322198634931|31.4469076303364672834356110|16.7803485099636350635721179|12.44280320631643537958283852|15.11212128182884685434983802|31.09966847785592682478558523|15.98754719602707997043574721
NVDA|NVIDIA Corporation|2023-03-29|0.0|269.75347900390625|266.2241300725363479127170268|259.4454939529719168123182728|251.6939043452812013492870903|246.2970153041884635778292608|234.8047885144364574107306645|13.1484786487834532344890120|14.5302257272551465634299365|31.4193415580998905019863623|16.8891158308447439385564258|12.58393829480983895056407322|14.99574217091410679616585772|31.16360309390471956022574064|16.16786092299061276405988293
NVDA|NVIDIA Corporation|2023-03-30|0.0|273.7421875|268.7301492150242319418113512|261.6449852678993142258077693|253.7937408362068012207835579|248.3299910223967255350270933|236.7041738308054107077681931|13.3149942455025886907806760|14.9364083788174307210277933|32.0259753842188212340431581|17.0895670054013905130153648|12.73014948494838889860739378|14.98387541249477158113824484|31.33607755196753989498922413|16.3522021394727683138509793
NVDA|NVIDIA Corporation|2023-03-31|0.0|277.680908203125|271.7137355443911546278742342|264.1120503348571120372219586|256.0687091568656772949946476|250.5041330357840051250250864|238.7030389221380736000721837|13.6079172990731069121968722|15.6450263875254773328795866|33.0106966222530810278020505|17.3656702347276036949224639|12.90570304777333250132528946|15.11610560750091273148651319|31.6710013660246481215517894|16.55489575852373539006527622
NVDA|NVIDIA Corporation|2023-04-03|0.0|279.5603332519531|274.3292681135784697519161562|266.4887092451795717238031958|258.3060066897311461240427764|252.6564441629076417824306356|240.6960776699339285464101260|13.8322650822719299413725602|16.0232614238473236278733798|33.6331904436445412055060302|17.6099290197972175776326504|13.09101545467305198933474361|15.29753677077019491076388651|32.06343918154862673834263756|16.76590241077843182757875106
NVDA|NVIDIA Corporation|2023-04-04|0.0|274.44195556640625|274.3668305978543965012774375|267.7122856022913683816796272|259.8427637256049655408006072|254.2701857483519831318802181|242.3422180551277003246340223|13.4420998539393852497994091|14.5240668722494309604768303|32.0246125427266961766434152|17.5005456704772652161665849|13.16123233452631864142767671|15.14284279106604212070647527|32.05567385378424062600279309|16.91283106271819850529631783
NVDA|NVIDIA Corporation|2023-04-05|0.0|268.72381591796875|272.485825704559181000851625|267.8679056508571193998827615|260.6885782201158021559624541|255.3408250201754473443335353|243.6291252679492149429445578|12.5270806306816720555492262|11.7972474844433788448891709|28.8567004366099660579070672|17.0594529521665872130178963|13.03440199375738932425198661|14.4737237297415094655430144|31.41587917034938571238364791|16.94215544060787624684063352
NVDA|NVIDIA Corporation|2023-04-06|0.0|270.28326416015625|271.7516385230915373339010833|268.2394992676723702614392597|261.6023578334529876649184109|256.4476723638777290225310512|244.9293271651300459213375061|11.7918269037946412389082085|10.1492806896385496689826724|26.8223113579614914125635772|16.6730306683229417435809048|12.78588697576483970718323099|13.6088351217209175062309460|30.49716560787180685241963377|16.88833048615088934618868778
NVDA|NVIDIA Corporation|2023-04-10|0.0|275.70159912109375|273.0682920557589415559340555|269.3875146297371979135255275|262.9451427179902031254023718|257.8738891607085453912324548|246.43041360200632416907714|11.5136254690286525222930727|10.1231493377687384305316837|26.6378784537526173868569155|16.5147291159838789563252318|12.53143467441760227020519933|12.91169796493048169109109354|29.72530817704796895930709012|16.81361021211748726821599658
NVDA|NVIDIA Corporation|2023-04-11|0.0|271.6028747558594|272.5798196224590943706227037|269.7283392645252290037523694|263.7696886263586980658402411|258.8908510566456457326226433|247.6583385363406205510733771|10.8374882078795832711297261|8.8101309961003963047824626|24.9214810861184738195493266|16.1113500900180775147668640|12.19264538110999847039010468|12.09138457116446461382936735|28.76454275886206993135553742|16.67315818769760531752617006
NVDA|NVIDIA Corporation|2023-04-12|0.0|264.8650817871094|270.0082403440091962470818025|268.9801458064612553108673895|263.8740117845254315833792658|259.3333866663096275302061512|248.4976918656464146705332124|9.6467591401516277806612383|6.1342285594837646637025367|21.5105484783627815765485901|15.3763199188790169128460534|11.6834681329183243324443314|10.89995336882832462380400122|27.31374390276221226039414796|16.41379053393388763659014673
NVDA|NVIDIA Corporation|2023-04-13|0.0|264.545166015625|268.1872155678811308313878683|268.2978412232556775707339449|263.9379312351063428611526690|259.719444395888544009450140|249.2804954827185407841657385|8.5783968273671335612838049|4.2492843327747879702351993|18.9067200851625900472221298|14.6574357523878020769869305|11.0624538718080861782122261|9.569819561617617293090240836|25.63233913924228781775974433|16.06251957762467052466950348
NVDA|NVIDIA Corporation|2023-04-14|0.0|267.49420166015625|267.9562109319728372209252455|268.1742043673942271752364149|264.2766236565396673505667005|260.2953523413898555643056852|250.1689689547886729410357024|7.8788520260043716109307297|3.6795872754331698703585450|17.7872419771841642798895431|14.1076547017509944095309981|10.42573350264734326475592682|8.391773104380727808543901669|24.06331970683066311018570408|15.6715466024499353016418024
NVDA|NVIDIA Corporation|2023-04-17|0.0|269.93341064453125|268.6152775028256414806168303|268.4448514869537691482769665|264.8153652744436276028936814|261.0092825860669958928756344|251.1330880616053840170827412|7.4355689008867732554013321|3.7999122283820138777231489|17.4821894412202574635340891|13.6822772128382435858109402|9.827700582295229262885007876|7.473400929180985022379751115|22.74709365370858198085538108|15.27369272452759695847562996
NVDA|NVIDIA Corporation|2023-04-18|0.0|276.581298828125|271.2706179445920943204112202|269.6966126163647277408497409|265.9359303747942344978561880|262.1627652706638850859959578|252.3744641965575604064933393|7.5338473457008426548537831|5.3346875697978598225550322|18.8961537480345339139178809|13.5614661782366740913628487|9.368929934976351941278762921|7.045658257304359982414807332|21.97690567257377236746788104|14.93124741526941238505307371
NVDA|NVIDIA Corporation|2023-04-19|0.0|279.220458984375|273.9205649578530628802741468|271.1618197499047696268728577|267.2011235757066883552032177|263.4262981383461898944407017|253.6840249179145086793473227|7.7355216115585797324321560|6.7194413821463745250709291|20.2365400399385542009268241|13.5170986577921796758558950|9.042248270292797499509441537|6.980414882272762890946031686|21.62883254604672873415966965|14.64841766377396584321363797
NVDA|NVIDIA Corporation|2023-04-20|0.0|270.95306396484375|272.9313979601832919201827645|271.1297034752799973765847258|267.5584512318149799404219589|263.9838363477163795318895386|254.5264170665452033779157459|7.1458671275636178446951872|5.3729467283683119797608056|18.4049808936380885422670186|13.0320341652697765625062130|8.66297204174696156854659067|6.658921251491872708708986469|20.98406221556500069578113944|14.32514096407312798707215298
NVDA|NVIDIA Corporation|2023-04-21|0.0|271.1030578613281|272.3219512605648946134551763|271.1256041500566285494178449|267.8960328155781342318103438|264.5111860894653958628606839|255.3350336906809544326515632|6.6144180605912326865571610|4.4259184449867603816448325|16.9869175698839401808036131|12.5609991248971797991587806|8.253261245515815792148704736|6.212320690190850243296155675|20.18463328642878859278563417|13.9723125962379383494894785
NVDA|NVIDIA Corporation|2023-04-24|0.0|270.3332824707031|271.6590616639442964089701175|271.0037085070791626187381765|268.1281518303519404954474539|264.9424524880755961693154481|256.0666555823893517774002673|6.0612560190035664494227284|3.5309098335923559135226636|15.5924060815549446315698502|12.0614962479625887180471866|7.814860200213365923603509469|5.67603851887115137734145726|19.26618784545401980054247738|13.59014932658286842320102012
NVDA|NVIDIA Corporation|2023-04-25|0.0|262.32586669921875|268.5479966757024476059800783|269.6686559212544837543169186|267.5755532464344937815953154|264.7486313185306446012180075|256.3719829539420053492344005|4.9200246027238391530989111|0.9724434292679538243847629|12.1760137217604422567456778|11.2035702924924884323609149|7.235893080715460569502589795|4.735319500950511866750118388|17.84815302071530429178311746|13.11283351976479242503299908
NVDA|NVIDIA Corporation|2023-04-26|0.0|269.47357177734375|268.8565217095828817373200522|269.6386429760374477921143158|267.7563169160448991357290949|265.0986269080723561122388959|257.0110848477664806980522346|4.5400160679650916798754199|1.1002047935379826015909573|11.8454368618164010392678176|10.7452320682784184376768603|6.696717678165386791577155816|4.00829655946800601371828617|16.64760978893552364128005749|12.63931322946751762756177132
NVDA|NVIDIA Corporation|2023-04-27|0.0|272.1727294921875|269.9619243037844211582133682|270.0285024400605327471736518|268.1769276375822896942310859|265.6226345068957001039249036|257.7506772694455548103423695|4.4058679331648326432487482|1.7849966662021314639822823|12.2112470343388663478709987|10.4262503681367348838887164|6.238547729165275961911474293|3.563636580814831103771085396|15.76033723801619218259824573|12.19670065720136107882716034
NVDA|NVIDIA Corporation|2023-04-28|0.0|277.4010009765625|272.4416165280437807721422455|271.1627329841377584783777054|269.0554108127232621043043158|266.4951060972413889851156515|258.7092296454024789659354246|4.6676268868963694932620539|3.3862057153205186678379297|13.7323868826413018062068209|10.3461811673207831383688912|5.924363560711494668181590214|3.528150407715968616584454257|15.35474716694121410731996076|11.82659675922524549073550651
NVDA|NVIDIA Corporation|2023-05-01|0.0|289.00732421875|277.963519091612520514761497|273.9080547125396417893965199|270.9555930418686657134181905|268.1626778099457305417737514|260.1871854782486995041824771|5.7453769025939112476227685|7.0079260497438548013433065|17.7763336133638210105790199|10.7684075636199662092357134|5.888566229087977984069825871|4.224105536121545853536224706|15.83906445622573548797177259|11.61495892010418963443554789
NVDA|NVIDIA Corporation|2023-05-02|0.0|282.0095520019531|279.3121967283927136765076647|275.1544389109109430525662861|272.008351038067183264521220|269.1883721945388690201608809|261.2516911623318409917833320|5.9660667163720740324054052|7.3038456903255304119864447|18.0605055660608726847243327|10.7566598757353422727378880|5.904066326544797193736941737|4.840053566962342765226268705|16.28335267819276292732228461|11.44329911123042016209601591
NVDA|NVIDIA Corporation|2023-05-03|0.0|277.93084716796875|278.8517468749180591176717765|275.5815786427659902752483959|272.5723982885339991440906276|269.8359629333114527964452601|262.0653085284604706995012183|5.7456157094545374788031358|6.2793485863840599735811489|16.7864383464575884181705582|10.5070897600735284445894093|5.87237620312674525075018055|5.127912570846686206897244744|16.38396981184572802549193933|11.25605724099904181859469459
NVDA|NVIDIA Corporation|2023-05-04|0.0|275.5316162109375|277.745036653591206078447851|275.5738921147923763867486427|272.8542285668581420827486630|270.2578631760985674041159816|262.7222015861422770068426222|5.3160289386938089826326611|4.8908080867330639956991880|15.0228350674489290716052288|10.1320269807158650759060408|5.76110675024015799712667666|5.080491674023961764657633395|16.11174286296636823471459722|11.03125118894240647005696383
NVDA|NVIDIA Corporation|2023-05-05|0.0|286.7080383300781|280.7327038790868373856319007|277.2868376863747954041719285|274.1736390204981380748678380|271.4763946689859401889962793|263.8922424029196342260210310|5.8104430173888552151756492|6.5590648585886993107640627|16.8404614761672031596108697|10.2813966175785038488468070|5.770974003669897440736471168|5.376206310936909273878919256|16.25748658560653521969385172|10.88128027466962594581493246
NVDA|NVIDIA Corporation|2023-05-08|0.0|291.4165344238281|284.2939807273339249237546005|279.4606371844445345727608626|275.8158195351009915915470915|272.9534420582335075824039623|265.2348907941834618247517124|6.5071951262110269903569003|8.4781611922329333322075090|19.0590899331504630990028881|10.5809287409175297667953791|5.918218228178123350660556994|5.996597287196114085544637205|16.8178072551153207955556590|10.82120996791920671001102179
NVDA|NVIDIA Corporation|2023-05-09|0.0|285.6183776855469|284.735446380071583282503067|280.4079818769218215615668838|276.7493965018101257256854637|273.8915854380344996133370021|266.2292072279085075893979702|6.5163964388873219482298817|7.9860498782614575568176033|18.5062391521630756931050968|10.5201892739016181362874935|6.037853870319963070174421935|6.394487805409182779799230424|17.15549363452487177506554656|10.76100582911568899526631613
NVDA|NVIDIA Corporation|2023-05-10|0.0|288.75738525390625|286.0760926713498055216687113|281.6925054733809643982489017|277.8930144782002327994297052|274.9927557947657403827194464|267.3281427413718120972322156|6.6997496786152240155294553|8.1830781931495727222390061|18.7479499299779934244364957|10.5648717368284207021974896|6.170233031979015259245428608|6.752205882957260768287185559|17.47398489361549610493973639|10.72177901065823533665255082
NVDA|NVIDIA Corporation|2023-05-11|0.0|285.6883850097656|285.9468567841550703477791408|282.3072561712862929523644553|278.6354307193016963423411619|275.7850246255064707247402281|268.2237643154398017510257661|6.5222315457798222276242272|7.3114260648533740054379789|17.7230924687152685967533747|10.4116664038618945913153958|6.240632734739176652921188326|6.864049919336483415717344227|17.52380640863545060330246405|10.65975648929896718758511982
NVDA|NVIDIA Corporation|2023-05-12|0.0|283.3091125488281|285.0676087057127468985194272|282.4613879216773401904622314|279.0805432744946871668800989|276.3423644716784432636483593|268.9596349609709382509757288|6.1190234499988969268138721|5.9870654312180597316393283|16.1079737447418086475436984|10.1209083135237489159043701|6.216310877791120707699725081|6.688653021712798678901741042|17.24063987585672221215071092|10.55198685414392353324896988
NVDA|NVIDIA Corporation|2023-05-15|0.0|289.4371643066406|286.5241272393553645990129515|283.534584288594764776544965|280.0668881346990598176534228|277.3123496446386030218966290|269.9585388314914095558061810|6.2222346439561617546483360|6.4572391046563047813595287|16.5655884078639550432067705|10.1083493032076502618472418|6.217495631024128917089447265|6.642370238301499899393298574|17.10562958225816877836192284|10.46325934395666887896862426
NVDA|NVIDIA Corporation|2023-05-16|0.0|292.036376953125|288.361543810611909732675301|284.8425523908301855801534319|281.2068394507396255493054778|278.4030183341561139091635454|271.0355065447418286018644161|6.4395340566740716709898865|7.1547043598722841833698232|17.3260372658700811308108849|10.1713329059977969474410617|6.261903316154117467869535112|6.744837062615656756188603499|17.14971111898055124885171525|10.40487405636489449266311175
NVDA|NVIDIA Corporation|2023-05-17|0.0|301.6832275390625|292.8021050534287731551168673|287.4334254905582339524375193|283.1569716496275183541335275|280.1274782752602906566329124|272.5305173249525930603100544|7.3059472152979432958046069|9.6451334038012548009833398|20.2715877284761800948068129|10.6264543246749252938234731|6.47071209598288263345654947|7.324896330852776365147550759|17.77408644087967701804273478|10.44919011002690065289518402
NVDA|NVIDIA Corporation|2023-05-18|0.0|316.6784362792969|300.7608821287181487700779115|291.9326579195949518059086702|286.3494920905484118442160487|282.8349566459296691265119559|274.6840743471157299841973688|9.0977012736652826793967143|14.4113900381697369258618628|26.0768077816024187858805427|11.6654177434326818600186799|6.996109931519362642644582436|8.742195072316168477290413167|19.43463070902422537161029636|10.6924356367080568943198832
NVDA|NVIDIA Corporation|2023-05-19|0.0|312.5397644042969|304.6871762205777325133852743|295.1029819941644822973073363|288.8438037394768392876240440|285.0353127761790936356592184|276.5306933742952992532609117|10.0676692179853886616481179|15.8433724811008932257612303|28.1564828462824332601243626|12.3131103651815400343631323|7.610421788812567846445289529|10.16243055407311342698457659|21.17900113647586694931310961|11.01657058240275352232853302
NVDA|NVIDIA Corporation|2023-05-22|0.0|311.6600646972656|307.0114723794736883422568495|297.6502254869492696361831307|291.0167809735519593554693731|287.0075166221855015144992763|278.2443212437084846555408673|10.6427088647637681216838544|15.9946914059217289867874764|28.7671511357652036867159822|12.7724597298434746999285058|8.216879204002807901493002503|11.32888272444283653894515655|22.69663113633373429679368413|11.36774841189089775784852758
NVDA|NVIDIA Corporation|2023-05-23|0.0|306.7816162109375|306.934853656628292228171233|299.0550548291013050767703414|292.5181938533029632263770519|288.4722647398708347356474781|279.6363844128416073552705810|10.5827900892304703411228633|14.4166598033253290017941811|27.2984692437866848729006520|12.8818094404613558711064709|8.690061381048340389418974662|11.94643814021933503151496146|23.6169987578243244120150777|11.67056061760498938050011624
NVDA|NVIDIA Corporation|2023-05-24|0.0|305.2821044921875|306.3839372684813614854474887|300.0130624695761042957287504|293.7338043903395857762459041|289.717438054857254384858776|280.8873951484194557769646990|10.2956244147188499108699744|12.6501328781417757092015846|25.4965421200619057084827897|12.8464092419201299992812051|9.01117398778244229370917461|12.08717708780382316705228609|23.9929074302718406713086201|11.90573034246801750425633401
NVDA|NVIDIA Corporation|2023-05-25|0.0|379.6781921386719|330.8153555585448743236316592|312.2692362648216113271550965|301.9189841758950442737462942|296.3811976166213022082025704|285.7064584162366481780883722|15.8880386482003091189525261|28.8963713826498300498853650|45.1088971423082261455432870|16.2125257596583960956579220|10.38654691986601565875784491|15.44901594677302454361890187|28.21610537267911776615555348|12.76708942590609322253665161
NVDA|NVIDIA Corporation|2023-05-26|0.0|389.3351135253906|350.3219415474934495490877728|324.1255250741399172768235432|310.2443298282279543429133138|303.2666728691227316742616393|290.76151476302464582793772|20.8588522050171856025619039|40.0776117192654952061744590|59.5604267844688037211500528|19.4828150652033085149755938|12.48100797689624964751865671|20.3747351012715186761300133|34.48496965503705495715445334|14.11023455376553628102444005
NVDA|NVIDIA Corporation|2023-05-30|0.0|400.9813537597656|367.2084122849174996993918485|335.949498718082330003466075|318.8859511550410634531120458|310.5047973795407219206126290|296.1380922750607899338919776|25.4447013385416080828534460|48.3224611298764362462798027|71.0703200098567097654998709|22.7478588799802735192200682|15.07374664922532133458561457|25.96428030699250219015997118|41.80203972600098591882353685|15.83775941900848372866356568
NVDA|NVIDIA Corporation|2023-05-31|0.0|378.2186584472656|370.878494339033533132927899|342.4524463687259100029328327|324.5366851828719716956728033|315.5206389401129351116783602|300.1420223322415123761411495|26.9318074286129748912544725|46.3418091561615614372550957|70.7364720067920207567867495|24.3946628506304593195316538|17.44535880510285204591938616|30.03978607682631403957899608|47.58892618215919288641617938|17.5491401053328788468371833
NVDA|NVIDIA Corporation|2023-06-01|0.0|397.5725402832031|379.7765096537567220886185993|350.9324608171070161563277815|331.4924809067130315341801554|321.5985575581196139922947780|304.8947305249713459187684105|29.3339032589874021640330035|48.2840287470436905544384439|74.8817791287853761698501888|26.5977503817416856154117449|19.82306769587976206954210963|33.68863461086978934255088564|53.04749677148442954310298126|19.35886216061464020055209562
NVDA|NVIDIA Corporation|2023-06-02|0.0|393.1439208984375|384.2323134019836480590790662|357.4265315988501675168927382|337.3640466202105999594963311|326.898214101846864807680350|309.1995690797745729471211710|30.5283174970033027092123882|46.8682667817730480995827351|75.0327443222090751119578952|28.1644775404360270123751601|21.96411765610447019747616534|36.32456104505044109395725553|57.44454628162935865687396405|21.11998523657891756291670852
NVDA|NVIDIA Corporation|2023-06-05|0.0|391.58441162109375|386.6830128083536820393860442|362.6815900638107186681400092|342.5278909060089952014490615|331.6897842884577451922966204|313.2183418866681913399445285|30.9918057753529734758433888|44.1551219023446868379369827|73.4646709216854906994415157|29.3095490193408038615045330|23.76965527995417085314961003|37.89067321650929024275320096|60.64857120964058506538747438|22.75789799313129482263427342
NVDA|NVIDIA Corporation|2023-06-06|0.0|386.4161071777344|386.5940442648139213595906962|366.3330542351835927191953924|346.7077210271257004203586747|335.7435859839597196224968707|316.7889645837933722501911368|30.5894682512238730966985217|39.8863232376882209392320215|69.8050796810205491093995594|29.9187564433323281701675379|25.13361787420811130185939236|38.28980322074507638204896507|62.47987290391657787418989138|24.19006968317150149214092632
NVDA|NVIDIA Corporation|2023-06-07|0.0|374.66864013671875|382.6189095554488642397271308|367.6154520661890015316268705|349.3706657042298003803245152|338.6269233286085366874971025|319.6123633912531467745720571|28.9885287375804648441297680|33.2482438512190638594026156|63.0065461641957174651550737|29.7583023129766536057524581|25.90460004688258201031346749|37.28149134683987387751969518|62.58520755597240579238292784|25.30371620913253191486323268
NVDA|NVIDIA Corporation|2023-06-08|0.0|385.0163879394531|383.4180690167836094931514205|370.2925191236142474498381212|352.7654963932986860583888471|342.0631799664488747106454653|322.8028036131165591270319568|28.2293391571653727391926559|30.6525726234849234347625734|60.6152654036670503661194637|29.9626927801821269313568903|26.36954786893914015608930517|35.95570760216888378896827082|62.19121912551133470713023501|26.2355115233424509181619642
NVDA|NVIDIA Corporation|2023-06-09|0.0|387.6158142089844|384.8173174141838729954342803|372.957641444440424765247641|356.0845742805068492909232426|345.4374491695996543617087641|325.9644138860857220964450322|27.5201922748407704035388769|28.7327431336770237045110377|58.8529035280981508989892481|30.1201603944211271944782104|26.59967675011946620557921952|34.5111147084705117720768242|61.52355600602869794550203763|27.01244129755818617342521344
NVDA|NVIDIA Corporation|2023-06-12|0.0|394.7342529296875|388.1229625860184153302895202|376.3078893652476671090556962|359.7654960566192922155972195|349.0890642629394947793599667|329.3190401808955649210086893|27.2188251023081723296957295|28.3574665293991231146923007|58.8039224051228504092808309|30.4464558757237272945885302|26.72350642055720743040252152|33.2803850726562340405999195|60.97962928584752843825779628|27.69924421319129439765787679
NVDA|NVIDIA Corporation|2023-06-13|0.0|410.1308898925781|395.4589383548716435535263468|381.5114279079138875538163583|364.5622002314725120045879605|353.6106809762460581290370062|333.2610816302459324858375337|27.9007469316678294247793521|30.8967381233991315489383863|62.1978567246257110676888131|31.3011186012265795187504268|26.95895452277933182927788764|32.80365568280481354226761286|61.22327477360316496414399964|28.41961909079835142187638679
NVDA|NVIDIA Corporation|2023-06-14|0.0|429.8765869140625|406.9314878746019290356842312|388.9522216011675202378446108|370.7826180107667965755795833|359.2600073420102390083675983|337.9740331075052772426259466|29.6922142591572812294770125|36.1488698638351324601046479|68.9574547670966517930582846|32.8085849032615193329536367|27.50560647005492170931771261|33.47269851901087732583501987|62.77011077230186232992685663|29.29741225329098500409183677
NVDA|NVIDIA Corporation|2023-06-15|0.0|426.4373474121094|413.4334410537710860237894875|394.7191640336201171243300553|376.0830684299422826160005754|364.2361066064620287114514799|342.2893167321201124990832176|30.4830574271580884128785754|37.3503726238288034077889121|71.1441243216509735247062699|33.7937516978221701169173578|28.10109666147555505002988517|34.24823333997446254222579832|64.44491348217168456888273928|30.19668014219722202665694098
NVDA|NVIDIA Corporation|2023-06-16|0.0|426.8273010253906|417.8980610443109240158596583|399.6588774169694221821254314|380.915852486651646176381473|368.8724913782345154735661851|346.4131208439869655479084266|30.7863860387349067085592463|36.9822085576592778394781853|71.4849402003239584679512317|34.5027316426646806284730464|28.6381545369274253817357574|34.79502838351142560167627572|65.85291882580213934869643776|31.05789044229071374702016206
NVDA|NVIDIA Corporation|2023-06-20|0.0|437.98486328125|424.5936617899572826772397722|405.5551829345510495387215188|386.3509963718514893976784756|373.9919263340134402533020233|350.8800351092193086919128937|31.5632566005376092854194955|38.2426654181057932795612966|73.7136266807379739853268785|35.4709612626321807057655819|29.22317494964946216247250502|35.4845557904302991372532799|67.42506039678930627602252591|31.94050460635900713876924603
NVDA|NVIDIA Corporation|2023-06-21|0.0|430.35650634765625|426.5146099758569384514931815|409.370771151951849609687439|390.5419973219281332645662398|378.1670804090980928271315030|354.7569361452406229020634841|31.2036907428537567825559360|35.9726126539288051869269417|71.7576738306163155494296974|35.7850611766875103625027557|29.61927810829032108648919122|35.58216716313000034718801226|68.29158308355470813070396021|32.70941592042470778351594796
NVDA|NVIDIA Corporation|2023-06-22|0.0|430.1565856933594|427.7286018816910923009954543|412.5685887737068573620432176|394.3148152620644443822265979|382.0181548745989303954921326|358.4349678305147095897677044|30.5504338991079269665510850|33.4137866196266479187688564|69.2936340511763827112277499|35.8798474315497347924588935|29.80550926645384226250156998|35.14849105442932986150418109|68.49199327707904304680871815|33.34350222264971318530453707
NVDA|NVIDIA Corporation|2023-06-23|0.0|421.9983215332031|425.8185084321950948673303028|414.0193168905524331524981072|396.951339668839554441062160|384.9796487011622022180482711|361.5356192306458505853887920|29.0396681893902309344498361|28.8671687633555404262681428|64.2828892015492442819415108|35.4157204381937038556733680|29.6523410510411199968912232|33.89222659621457197445697343|67.65017246197308329383527668|33.75794586575851131937830326
NVDA|NVIDIA Corporation|2023-06-26|0.0|406.23175048828125|419.2895891175571465782202018|412.8212297517414818982676292|397.8351883183101921133419543|386.5538784631710205722669178|363.7159183163841627519551924|26.2673512885704613260007114|21.4544007992469544648782475|55.5736708011729838262650094|34.1192700019260293613867619|28.97534309854698826271312084|31.40466143682104847254122824|65.23487212981306340032122322|33.83021069299201492777999499
NVDA|NVIDIA Corporation|2023-06-27|0.0|418.6690673828125|419.0827485393089310521468012|413.7208970795985616062264555|399.8193672768342214358808158|388.9327813461074264558027015|366.3965597342587157884451829|24.7881157334911351504237540|19.2633812624747096162659854|52.6861888050502152637016183|33.4228075425755056474356329|28.13789762553581764025524747|28.97640540195178070128617967|62.72513546486049377299730224|33.74873006290871307171112257
NVDA|NVIDIA Corporation|2023-06-28|0.0|411.0807189941406|416.4154053575861540347645342|413.3147158356819521283454623|400.8918769641967336800826429|390.5733693200358096812987978|368.5762748201066125792527349|22.7413465156461424470466645|15.5235283933894203546818913|47.8391305374795414555117993|32.3156021440901211008299080|27.05858740355788260161353088|26.2858300002393086319653220|59.74793447938430330950020165|33.46210447914499467753487966
NVDA|NVIDIA Corporation|2023-06-29|0.0|408.13134765625|413.6540527904741026898430228|412.517274577307805647061545|401.5813503634399019010271531|391.8739603079035274826840719|370.5057905682111680631916259|20.6433142694042781643774731|12.0727024270342007888158697|43.1482622222629346266513969|31.0755597952287338378355272|25.77553277672716171416631932|23.44320448559828706333543154|56.4280000279600295729304407|32.98479554236174250959500917
NVDA|NVIDIA Corporation|2023-06-30|0.0|422.9281005859375|416.7454020556285684598953485|414.1189401170969893936674612|403.6143741941539588628340909|394.1742669951653032247074741|373.0629764227344037674261807|19.9446731219316861689599871|13.1310278614746095970612576|43.6824256328941646924691678|30.5513977714195550954079102|24.60936084576806660512505288|21.38076916077355157008059675|53.87888514894685659683818612|32.49811598817330502675758938
